source,paper_idx,paper_id,raw_score,calibrated_score,target,abs_error,gt_binary,label,slope,intercept
human_single,26,4hkMvkzai5,2.0,2.853699183866957,2.8,0.053699183866957156,Reject,0,0.6327663162547552,1.5881665513574463
human_single,26,4hkMvkzai5,4.0,4.119231816376467,2.8,1.3192318163764671,Reject,0,0.6327663162547552,1.5881665513574463
human_single,26,4hkMvkzai5,2.0,2.853699183866957,2.8,0.053699183866957156,Reject,0,0.6327663162547552,1.5881665513574463
human_single,27,W42oLSwI9p,4.0,4.1166404954292055,5.0,0.8833595045707945,Reject,0,0.6331423770729745,1.584070987137308
human_single,27,W42oLSwI9p,4.0,4.1166404954292055,5.0,0.8833595045707945,Reject,0,0.6331423770729745,1.584070987137308
human_single,27,W42oLSwI9p,6.0,5.382925249575155,5.0,0.3829252495751554,Reject,0,0.6331423770729745,1.584070987137308
human_single,27,W42oLSwI9p,6.0,5.382925249575155,5.0,0.3829252495751554,Reject,0,0.6331423770729745,1.584070987137308
human_single,28,0cbUKCyBsH,4.0,4.118112562044918,3.5,0.6181125620449182,Reject,0,0.6330269834475469,1.5860046282547302
human_single,28,0cbUKCyBsH,2.0,2.852058595149824,3.5,0.6479414048501759,Reject,0,0.6330269834475469,1.5860046282547302
human_single,28,0cbUKCyBsH,4.0,4.118112562044918,3.5,0.6181125620449182,Reject,0,0.6330269834475469,1.5860046282547302
human_single,28,0cbUKCyBsH,4.0,4.118112562044918,3.5,0.6181125620449182,Reject,0,0.6330269834475469,1.5860046282547302
human_single,29,khBHJz2wcV,0.0,1.5816010323037253,3.0,1.4183989676962747,Accept,1,0.63415621478379,1.5816010323037253
human_single,29,khBHJz2wcV,2.0,2.8499134618713056,3.0,0.15008653812869444,Accept,1,0.63415621478379,1.5816010323037253
human_single,29,khBHJz2wcV,6.0,5.386538321006466,3.0,2.3865383210064657,Accept,1,0.63415621478379,1.5816010323037253
human_single,29,khBHJz2wcV,4.0,4.118225891438885,3.0,1.1182258914388852,Accept,1,0.63415621478379,1.5816010323037253
human_single,30,gTMzRm8fb0,4.0,4.116442755439282,5.0,0.883557244560718,Accept,1,0.633763961385554,1.581386909897066
human_single,30,gTMzRm8fb0,8.0,6.6514986009814985,5.0,1.6514986009814985,Accept,1,0.633763961385554,1.581386909897066
human_single,30,gTMzRm8fb0,4.0,4.116442755439282,5.0,0.883557244560718,Accept,1,0.633763961385554,1.581386909897066
human_single,30,gTMzRm8fb0,4.0,4.116442755439282,5.0,0.883557244560718,Accept,1,0.633763961385554,1.581386909897066
human_single,31,rajioNWfRs,6.0,5.380591598277897,6.67,1.2894084017221026,Accept,1,0.6323735898517311,1.5863500591675108
human_single,31,rajioNWfRs,8.0,6.64533877798136,6.67,0.02466122201863996,Accept,1,0.6323735898517311,1.5863500591675108
human_single,31,rajioNWfRs,6.0,5.380591598277897,6.67,1.2894084017221026,Accept,1,0.6323735898517311,1.5863500591675108
human_single,32,DZUehXNiBn,4.0,4.117476630373607,4.0,0.11747663037360656,Reject,0,0.6335179857863549,1.583404687228187
human_single,32,DZUehXNiBn,2.0,2.850440658800897,4.0,1.1495593411991032,Reject,0,0.6335179857863549,1.583404687228187
human_single,32,DZUehXNiBn,4.0,4.117476630373607,4.0,0.11747663037360656,Reject,0,0.6335179857863549,1.583404687228187
human_single,32,DZUehXNiBn,6.0,5.384512601946316,4.0,1.3845126019463159,Reject,0,0.6335179857863549,1.583404687228187
human_single,33,BDNctVKwuD,2.0,2.8560219795007526,1.33,1.5260219795007526,Reject,0,0.6319093169373524,1.5922033456260478
human_single,33,BDNctVKwuD,2.0,2.8560219795007526,1.33,1.5260219795007526,Reject,0,0.6319093169373524,1.5922033456260478
human_single,33,BDNctVKwuD,0.0,1.5922033456260478,1.33,0.26220334562604775,Reject,0,0.6319093169373524,1.5922033456260478
human_single,34,d2pUyiXwcm,4.0,4.116721447955106,4.5,0.383278552044894,Accept,1,0.6343863241568665,1.5791761513276397
human_single,34,d2pUyiXwcm,2.0,2.8479487996413724,4.5,1.6520512003586276,Accept,1,0.6343863241568665,1.5791761513276397
human_single,34,d2pUyiXwcm,8.0,6.654266744582571,4.5,2.1542667445825714,Accept,1,0.6343863241568665,1.5791761513276397
human_single,34,d2pUyiXwcm,4.0,4.116721447955106,4.5,0.383278552044894,Accept,1,0.6343863241568665,1.5791761513276397
human_single,35,A4Us8jxVGq,8.0,6.640014415531221,7.2,0.5599855844687793,Accept,1,0.6314077261331972,1.5887526064656434
human_single,35,A4Us8jxVGq,6.0,5.377198963264826,7.2,1.8228010367351741,Accept,1,0.6314077261331972,1.5887526064656434
human_single,35,A4Us8jxVGq,6.0,5.377198963264826,7.2,1.8228010367351741,Accept,1,0.6314077261331972,1.5887526064656434
human_single,35,A4Us8jxVGq,8.0,6.640014415531221,7.2,0.5599855844687793,Accept,1,0.6314077261331972,1.5887526064656434
human_single,35,A4Us8jxVGq,8.0,6.640014415531221,7.2,0.5599855844687793,Accept,1,0.6314077261331972,1.5887526064656434
human_single,36,GE0b5aQAvm,2.0,2.8530859087546743,2.67,0.18308590875467434,Reject,0,0.6327546635057697,1.5875765817431349
human_single,36,GE0b5aQAvm,4.0,4.118595235766214,2.67,1.4485952357662137,Reject,0,0.6327546635057697,1.5875765817431349
human_single,36,GE0b5aQAvm,2.0,2.8530859087546743,2.67,0.18308590875467434,Reject,0,0.6327546635057697,1.5875765817431349
human_single,37,TADsPhlp32,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.589023842576959
human_single,37,TADsPhlp32,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.589023842576959
human_single,37,TADsPhlp32,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.589023842576959
human_single,37,TADsPhlp32,4.0,4.119224280012559,2.5,1.619224280012559,Reject,0,0.6325501093589,1.589023842576959
human_single,38,gubSyVxWdG,8.0,6.652419712937805,6.0,0.6524197129378049,Accept,1,0.6342731492651457,1.5782345188166391
human_single,38,gubSyVxWdG,2.0,2.8467808173469304,6.0,3.1532191826530696,Accept,1,0.6342731492651457,1.5782345188166391
human_single,38,gubSyVxWdG,8.0,6.652419712937805,6.0,0.6524197129378049,Accept,1,0.6342731492651457,1.5782345188166391
human_single,38,gubSyVxWdG,6.0,5.383873414407513,6.0,0.6161265855924869,Accept,1,0.6342731492651457,1.5782345188166391
human_single,39,s7oURFZTQD,2.0,2.852805369419492,3.0,0.14719463058050808,Reject,0,0.6329114936336994,1.5869823821520932
human_single,39,s7oURFZTQD,2.0,2.852805369419492,3.0,0.14719463058050808,Reject,0,0.6329114936336994,1.5869823821520932
human_single,39,s7oURFZTQD,4.0,4.118628356686891,3.0,1.1186283566868909,Reject,0,0.6329114936336994,1.5869823821520932
human_single,39,s7oURFZTQD,4.0,4.118628356686891,3.0,1.1186283566868909,Reject,0,0.6329114936336994,1.5869823821520932
human_single,40,fD9YRHazW3,2.0,2.8475633087926004,5.5,2.6524366912073996,Accept,1,0.6341412167451227,1.5792808753023553
human_single,40,fD9YRHazW3,8.0,6.652410609263336,5.5,1.1524106092633364,Accept,1,0.6341412167451227,1.5792808753023553
human_single,40,fD9YRHazW3,6.0,5.384128175773091,5.5,0.11587182422690923,Accept,1,0.6341412167451227,1.5792808753023553
human_single,40,fD9YRHazW3,6.0,5.384128175773091,5.5,0.11587182422690923,Accept,1,0.6341412167451227,1.5792808753023553
human_single,41,Yo7eG3lC3y,6.0,5.384447775546014,4.5,0.8844477755460138,Reject,0,0.6337637267989125,1.581865414752539
human_single,41,Yo7eG3lC3y,6.0,5.384447775546014,4.5,0.8844477755460138,Reject,0,0.6337637267989125,1.581865414752539
human_single,41,Yo7eG3lC3y,4.0,4.116920321948189,4.5,0.38307967805181065,Reject,0,0.6337637267989125,1.581865414752539
human_single,41,Yo7eG3lC3y,2.0,2.849392868350364,4.5,1.650607131649636,Reject,0,0.6337637267989125,1.581865414752539
human_single,42,pn2H6YeOv2,6.0,5.382033751094082,5.5,0.11796624890591811,Accept,1,0.6328968916259935,1.5846524013381211
human_single,42,pn2H6YeOv2,4.0,4.116239967842095,5.5,1.3837600321579053,Accept,1,0.6328968916259935,1.5846524013381211
human_single,42,pn2H6YeOv2,6.0,5.382033751094082,5.5,0.11796624890591811,Accept,1,0.6328968916259935,1.5846524013381211
human_single,42,pn2H6YeOv2,6.0,5.382033751094082,5.5,0.11796624890591811,Accept,1,0.6328968916259935,1.5846524013381211
human_single,43,f4B4ohWO53,2.0,2.8520750379521664,3.33,0.47792496204783363,Reject,0,0.6329895669874916,1.5860959039771831
human_single,43,f4B4ohWO53,4.0,4.11805417192715,3.33,0.7880541719271497,Reject,0,0.6329895669874916,1.5860959039771831
human_single,43,f4B4ohWO53,4.0,4.11805417192715,3.33,0.7880541719271497,Reject,0,0.6329895669874916,1.5860959039771831
human_single,44,c2ozZYoZFd,2.0,2.853085908754675,2.67,0.18308590875467523,Reject,0,0.6327546635057699,1.587576581743135
human_single,44,c2ozZYoZFd,4.0,4.118595235766215,2.67,1.4485952357662146,Reject,0,0.6327546635057699,1.587576581743135
human_single,44,c2ozZYoZFd,2.0,2.853085908754675,2.67,0.18308590875467523,Reject,0,0.6327546635057699,1.587576581743135
human_single,45,SsUjdSVdUl,6.0,5.382925249575155,5.0,0.3829252495751554,Accept,1,0.6331423770729745,1.584070987137308
human_single,45,SsUjdSVdUl,4.0,4.1166404954292055,5.0,0.8833595045707945,Accept,1,0.6331423770729745,1.584070987137308
human_single,45,SsUjdSVdUl,4.0,4.1166404954292055,5.0,0.8833595045707945,Accept,1,0.6331423770729745,1.584070987137308
human_single,45,SsUjdSVdUl,6.0,5.382925249575155,5.0,0.3829252495751554,Accept,1,0.6331423770729745,1.584070987137308
human_single,46,lWdxX5s9T1,4.0,4.117118805967473,4.5,0.3828811940325272,Accept,1,0.6331423502977302,1.5845494047765516
human_single,46,lWdxX5s9T1,6.0,5.383403506562933,4.5,0.8834035065629333,Accept,1,0.6331423502977302,1.5845494047765516
human_single,46,lWdxX5s9T1,4.0,4.117118805967473,4.5,0.3828811940325272,Accept,1,0.6331423502977302,1.5845494047765516
human_single,46,lWdxX5s9T1,4.0,4.117118805967473,4.5,0.3828811940325272,Accept,1,0.6331423502977302,1.5845494047765516
human_single,47,JhziZbaefH,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.589023842576959
human_single,47,JhziZbaefH,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.589023842576959
human_single,47,JhziZbaefH,4.0,4.119224280012559,2.5,1.619224280012559,Reject,0,0.6325501093589,1.589023842576959
human_single,47,JhziZbaefH,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.589023842576959
human_single,48,RpDJz00zNh,4.0,4.117118805967473,4.5,0.3828811940325272,Reject,0,0.6331423502977302,1.5845494047765516
human_single,48,RpDJz00zNh,6.0,5.383403506562933,4.5,0.8834035065629333,Reject,0,0.6331423502977302,1.5845494047765516
human_single,48,RpDJz00zNh,4.0,4.117118805967473,4.5,0.3828811940325272,Reject,0,0.6331423502977302,1.5845494047765516
human_single,48,RpDJz00zNh,4.0,4.117118805967473,4.5,0.3828811940325272,Reject,0,0.6331423502977302,1.5845494047765516
human_single,49,NcvmuiLuZn,4.0,4.119224280012559,2.5,1.619224280012559,Reject,0,0.6325501093589,1.5890238425769592
human_single,49,NcvmuiLuZn,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.5890238425769592
human_single,49,NcvmuiLuZn,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.5890238425769592
human_single,49,NcvmuiLuZn,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.5890238425769592
human_single,50,Hf7jMztvve,2.0,2.849395390915455,4.67,1.820604609084545,Reject,0,0.6337269873440378,1.5819414162273797
human_single,50,Hf7jMztvve,6.0,5.384303340291606,4.67,0.7143033402916057,Reject,0,0.6337269873440378,1.5819414162273797
human_single,50,Hf7jMztvve,6.0,5.384303340291606,4.67,0.7143033402916057,Reject,0,0.6337269873440378,1.5819414162273797
human_single,51,RlMCc0JTu4,0.0,1.6045482741499706,0.0,1.6045482741499706,Reject,0,0.6295188060586907,1.6045482741499706
human_single,51,RlMCc0JTu4,0.0,1.6045482741499706,0.0,1.6045482741499706,Reject,0,0.6295188060586907,1.6045482741499706
human_single,51,RlMCc0JTu4,0.0,1.6045482741499706,0.0,1.6045482741499706,Reject,0,0.6295188060586907,1.6045482741499706
human_single,51,RlMCc0JTu4,0.0,1.6045482741499706,0.0,1.6045482741499706,Reject,0,0.6295188060586907,1.6045482741499706
human_single,52,WxTlAbRUE6,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.5890238425769592
human_single,52,WxTlAbRUE6,4.0,4.119224280012559,2.5,1.619224280012559,Reject,0,0.6325501093589,1.5890238425769592
human_single,52,WxTlAbRUE6,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.5890238425769592
human_single,52,WxTlAbRUE6,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.5890238425769592
human_single,53,7L7kmHHfgf,4.0,4.116239967842095,5.5,1.3837600321579053,Accept,1,0.6328968916259935,1.5846524013381211
human_single,53,7L7kmHHfgf,6.0,5.382033751094082,5.5,0.11796624890591811,Accept,1,0.6328968916259935,1.5846524013381211
human_single,53,7L7kmHHfgf,6.0,5.382033751094082,5.5,0.11796624890591811,Accept,1,0.6328968916259935,1.5846524013381211
human_single,53,7L7kmHHfgf,6.0,5.382033751094082,5.5,0.11796624890591811,Accept,1,0.6328968916259935,1.5846524013381211
human_single,54,5asbtzIVpS,4.0,4.116043048641782,5.5,1.3839569513582184,Accept,1,0.6335184431759125,1.5819692759381316
human_single,54,5asbtzIVpS,6.0,5.383079934993607,5.5,0.11692006500639263,Accept,1,0.6335184431759125,1.5819692759381316
human_single,54,5asbtzIVpS,4.0,4.116043048641782,5.5,1.3839569513582184,Accept,1,0.6335184431759125,1.5819692759381316
human_single,54,5asbtzIVpS,8.0,6.650116821345432,5.5,1.1501168213454322,Accept,1,0.6335184431759125,1.5819692759381316
human_single,55,kpLRYtPGt3,6.0,5.378960093399784,7.0,1.621039906600216,Accept,1,0.6319261140940016,1.587403408835775
human_single,55,kpLRYtPGt3,8.0,6.642812321587788,7.0,0.35718767841221233,Accept,1,0.6319261140940016,1.587403408835775
human_single,55,kpLRYtPGt3,6.0,5.378960093399784,7.0,1.621039906600216,Accept,1,0.6319261140940016,1.587403408835775
human_single,55,kpLRYtPGt3,8.0,6.642812321587788,7.0,0.35718767841221233,Accept,1,0.6319261140940016,1.587403408835775
human_single,56,oiz0QHejVj,4.0,4.117118805967473,4.5,0.3828811940325272,Reject,0,0.6331423502977302,1.5845494047765516
human_single,56,oiz0QHejVj,6.0,5.383403506562933,4.5,0.8834035065629333,Reject,0,0.6331423502977302,1.5845494047765516
human_single,56,oiz0QHejVj,4.0,4.117118805967473,4.5,0.3828811940325272,Reject,0,0.6331423502977302,1.5845494047765516
human_single,56,oiz0QHejVj,4.0,4.117118805967473,4.5,0.3828811940325272,Reject,0,0.6331423502977302,1.5845494047765516
human_single,57,VjGU55hEwV,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.589023842576959
human_single,57,VjGU55hEwV,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.589023842576959
human_single,57,VjGU55hEwV,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.589023842576959
human_single,57,VjGU55hEwV,4.0,4.119224280012559,2.5,1.619224280012559,Reject,0,0.6325501093589,1.589023842576959
human_single,58,6P5sAycAQr,6.0,5.38549380739526,3.0,2.3854938073952603,Reject,0,0.6335332428243913,1.5842943504489129
human_single,58,6P5sAycAQr,2.0,2.8513608360976956,3.0,0.14863916390230436,Reject,0,0.6335332428243913,1.5842943504489129
human_single,58,6P5sAycAQr,2.0,2.8513608360976956,3.0,0.14863916390230436,Reject,0,0.6335332428243913,1.5842943504489129
human_single,58,6P5sAycAQr,2.0,2.8513608360976956,3.0,0.14863916390230436,Reject,0,0.6335332428243913,1.5842943504489129
human_single,59,zqA7Q9Q21L,8.0,6.6516296684983,5.6,1.0516296684983004,Accept,1,0.6340382935212271,1.5793233203284838
human_single,59,zqA7Q9Q21L,4.0,4.115476494413392,5.6,1.4845235055866075,Accept,1,0.6340382935212271,1.5793233203284838
human_single,59,zqA7Q9Q21L,4.0,4.115476494413392,5.6,1.4845235055866075,Accept,1,0.6340382935212271,1.5793233203284838
human_single,59,zqA7Q9Q21L,8.0,6.6516296684983,5.6,1.0516296684983004,Accept,1,0.6340382935212271,1.5793233203284838
human_single,59,zqA7Q9Q21L,4.0,4.115476494413392,5.6,1.4845235055866075,Accept,1,0.6340382935212271,1.5793233203284838
human_single,60,2cq8FyBfDk,2.0,2.8497730230684466,3.2,0.3502269769315536,Reject,0,0.6342498471746371,1.5812733287191725
human_single,60,2cq8FyBfDk,0.0,1.5812733287191725,3.2,1.6187266712808277,Reject,0,0.6342498471746371,1.5812733287191725
human_single,60,2cq8FyBfDk,4.0,4.118272717417721,3.2,0.9182727174177208,Reject,0,0.6342498471746371,1.5812733287191725
human_single,60,2cq8FyBfDk,4.0,4.118272717417721,3.2,0.9182727174177208,Reject,0,0.6342498471746371,1.5812733287191725
human_single,60,2cq8FyBfDk,6.0,5.386772411766994,3.2,2.186772411766994,Reject,0,0.6342498471746371,1.5812733287191725
human_single,61,55GsILa8c9,6.0,5.381774167518426,6.0,0.6182258324815741,Reject,0,0.6330269245252567,1.5836126203668854
human_single,61,55GsILa8c9,4.0,4.115720318467912,6.0,1.884279681532088,Reject,0,0.6330269245252567,1.5836126203668854
human_single,61,55GsILa8c9,6.0,5.381774167518426,6.0,0.6182258324815741,Reject,0,0.6330269245252567,1.5836126203668854
human_single,61,55GsILa8c9,8.0,6.647828016568939,6.0,0.6478280165689387,Reject,0,0.6330269245252567,1.5836126203668854
human_single,62,X2yzXtH4wp,6.0,5.382590561479578,5.33,0.05259056147957786,Accept,1,0.6329847063792213,1.5846823232042497
human_single,62,X2yzXtH4wp,6.0,5.382590561479578,5.33,0.05259056147957786,Accept,1,0.6329847063792213,1.5846823232042497
human_single,62,X2yzXtH4wp,4.0,4.116621148721135,5.33,1.2133788512788648,Accept,1,0.6329847063792213,1.5846823232042497
human_single,63,i9q9xDMjG7,8.0,6.644630306982827,6.5,0.14463030698282697,Accept,1,0.632289156510728,1.5863170548970027
human_single,63,i9q9xDMjG7,6.0,5.380051993961371,6.5,1.119948006038629,Accept,1,0.632289156510728,1.5863170548970027
human_single,63,i9q9xDMjG7,6.0,5.380051993961371,6.5,1.119948006038629,Accept,1,0.632289156510728,1.5863170548970027
human_single,63,i9q9xDMjG7,6.0,5.380051993961371,6.5,1.119948006038629,Accept,1,0.632289156510728,1.5863170548970027
human_single,64,2PJkG6aV4A,4.0,4.115523910504363,6.0,1.884476089495637,Reject,0,0.6336494241452565,1.5809262139233373
human_single,64,2PJkG6aV4A,8.0,6.6501216070853895,6.0,0.6501216070853895,Reject,0,0.6336494241452565,1.5809262139233373
human_single,64,2PJkG6aV4A,8.0,6.6501216070853895,6.0,0.6501216070853895,Reject,0,0.6336494241452565,1.5809262139233373
human_single,64,2PJkG6aV4A,4.0,4.115523910504363,6.0,1.884476089495637,Reject,0,0.6336494241452565,1.5809262139233373
human_single,65,ocmGsqQWG2,2.0,2.8560167503500837,2.0,0.8560167503500837,Reject,0,0.6319423500456725,1.5921320502587388
human_single,65,ocmGsqQWG2,2.0,2.8560167503500837,2.0,0.8560167503500837,Reject,0,0.6319423500456725,1.5921320502587388
human_single,65,ocmGsqQWG2,2.0,2.8560167503500837,2.0,0.8560167503500837,Reject,0,0.6319423500456725,1.5921320502587388
human_single,65,ocmGsqQWG2,2.0,2.8560167503500837,2.0,0.8560167503500837,Reject,0,0.6319423500456725,1.5921320502587388
human_single,66,xVB9AivJa5,0.0,1.592203345626048,1.33,0.26220334562604797,Reject,0,0.6319093169373524,1.592203345626048
human_single,66,xVB9AivJa5,2.0,2.8560219795007526,1.33,1.5260219795007526,Reject,0,0.6319093169373524,1.592203345626048
human_single,66,xVB9AivJa5,2.0,2.8560219795007526,1.33,1.5260219795007526,Reject,0,0.6319093169373524,1.592203345626048
human_single,67,JjJzbMDGsx,8.0,6.642812321587788,7.0,0.35718767841221233,Accept,1,0.6319261140940016,1.587403408835775
human_single,67,JjJzbMDGsx,6.0,5.378960093399784,7.0,1.621039906600216,Accept,1,0.6319261140940016,1.587403408835775
human_single,67,JjJzbMDGsx,6.0,5.378960093399784,7.0,1.621039906600216,Accept,1,0.6319261140940016,1.587403408835775
human_single,67,JjJzbMDGsx,8.0,6.642812321587788,7.0,0.35718767841221233,Accept,1,0.6319261140940016,1.587403408835775
human_single,68,eETr3lrOQB,4.0,4.116721447955106,4.5,0.383278552044894,Accept,1,0.6343863241568662,1.5791761513276406
human_single,68,eETr3lrOQB,8.0,6.6542667445825705,4.5,2.1542667445825705,Accept,1,0.6343863241568662,1.5791761513276406
human_single,68,eETr3lrOQB,2.0,2.8479487996413733,4.5,1.6520512003586267,Accept,1,0.6343863241568662,1.5791761513276406
human_single,68,eETr3lrOQB,4.0,4.116721447955106,4.5,0.383278552044894,Accept,1,0.6343863241568662,1.5791761513276406
human_single,69,lJqssVKeR7,8.0,6.649334770535733,5.6,1.049334770535733,Accept,1,0.6334154042548291,1.5820115364970992
human_single,69,lJqssVKeR7,4.0,4.115673153516416,5.6,1.484326846483584,Accept,1,0.6334154042548291,1.5820115364970992
human_single,69,lJqssVKeR7,6.0,5.382503962026075,5.6,0.21749603797392503,Accept,1,0.6334154042548291,1.5820115364970992
human_single,69,lJqssVKeR7,4.0,4.115673153516416,5.6,1.484326846483584,Accept,1,0.6334154042548291,1.5820115364970992
human_single,69,lJqssVKeR7,6.0,5.382503962026075,5.6,0.21749603797392503,Accept,1,0.6334154042548291,1.5820115364970992
human_single,70,wVGfJxM2Nz,2.0,2.8560167503500837,2.0,0.8560167503500837,Reject,0,0.6319423500456725,1.5921320502587388
human_single,70,wVGfJxM2Nz,2.0,2.8560167503500837,2.0,0.8560167503500837,Reject,0,0.6319423500456725,1.5921320502587388
human_single,70,wVGfJxM2Nz,2.0,2.8560167503500837,2.0,0.8560167503500837,Reject,0,0.6319423500456725,1.5921320502587388
human_single,70,wVGfJxM2Nz,2.0,2.8560167503500837,2.0,0.8560167503500837,Reject,0,0.6319423500456725,1.5921320502587388
human_single,71,b8TlYh6PN6,8.0,6.636429919357635,8.0,1.363570080642365,Accept,1,0.6304564481085897,1.5927783344889177
human_single,71,b8TlYh6PN6,8.0,6.636429919357635,8.0,1.363570080642365,Accept,1,0.6304564481085897,1.5927783344889177
human_single,71,b8TlYh6PN6,8.0,6.636429919357635,8.0,1.363570080642365,Accept,1,0.6304564481085897,1.5927783344889177
human_single,71,b8TlYh6PN6,8.0,6.636429919357635,8.0,1.363570080642365,Accept,1,0.6304564481085897,1.5927783344889177
human_single,72,20DsUSauCj,2.0,2.8520750379521664,3.33,0.47792496204783363,Reject,0,0.6329895669874916,1.5860959039771831
human_single,72,20DsUSauCj,4.0,4.11805417192715,3.33,0.7880541719271497,Reject,0,0.6329895669874916,1.5860959039771831
human_single,72,20DsUSauCj,4.0,4.11805417192715,3.33,0.7880541719271497,Reject,0,0.6329895669874916,1.5860959039771831
human_single,73,ulXBsAYSwU,2.0,2.8560219795007526,1.33,1.5260219795007526,Reject,0,0.6319093169373524,1.5922033456260478
human_single,73,ulXBsAYSwU,2.0,2.8560219795007526,1.33,1.5260219795007526,Reject,0,0.6319093169373524,1.5922033456260478
human_single,73,ulXBsAYSwU,0.0,1.5922033456260478,1.33,0.26220334562604775,Reject,0,0.6319093169373524,1.5922033456260478
human_single,74,8J3GTeQmwl,4.0,4.1160430486417825,5.5,1.3839569513582175,Accept,1,0.6335184431759127,1.581969275938132
human_single,74,8J3GTeQmwl,8.0,6.650116821345433,5.5,1.1501168213454331,Accept,1,0.6335184431759127,1.581969275938132
human_single,74,8J3GTeQmwl,4.0,4.1160430486417825,5.5,1.3839569513582175,Accept,1,0.6335184431759127,1.581969275938132
human_single,74,8J3GTeQmwl,6.0,5.383079934993608,5.5,0.11692006500639174,Accept,1,0.6335184431759127,1.581969275938132
human_single,75,qPbDM5L8tE,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.589023842576959
human_single,75,qPbDM5L8tE,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.589023842576959
human_single,75,qPbDM5L8tE,2.0,2.854124061294759,2.5,0.35412406129475915,Reject,0,0.6325501093589,1.589023842576959
human_single,75,qPbDM5L8tE,4.0,4.119224280012559,2.5,1.619224280012559,Reject,0,0.6325501093589,1.589023842576959
human_single,76,nxmBUymHIQ,4.0,4.116721447955104,4.5,0.3832785520448958,Reject,0,0.6343863241568662,1.5791761513276397
human_single,76,nxmBUymHIQ,2.0,2.8479487996413724,4.5,1.6520512003586276,Reject,0,0.6343863241568662,1.5791761513276397
human_single,76,nxmBUymHIQ,4.0,4.116721447955104,4.5,0.3832785520448958,Reject,0,0.6343863241568662,1.5791761513276397
human_single,76,nxmBUymHIQ,8.0,6.65426674458257,4.5,2.1542667445825696,Reject,0,0.6343863241568662,1.5791761513276397
human_single,77,uP6RDWHcs7,2.0,2.8560219795007526,1.33,1.5260219795007526,Reject,0,0.6319093169373524,1.5922033456260478
human_single,77,uP6RDWHcs7,0.0,1.5922033456260478,1.33,0.26220334562604775,Reject,0,0.6319093169373524,1.5922033456260478
human_single,77,uP6RDWHcs7,2.0,2.8560219795007526,1.33,1.5260219795007526,Reject,0,0.6319093169373524,1.5922033456260478
human_single,78,m18MXVdrV9,4.0,4.116239967842095,5.5,1.3837600321579053,Accept,1,0.6328968916259935,1.5846524013381211
human_single,78,m18MXVdrV9,6.0,5.382033751094082,5.5,0.11796624890591811,Accept,1,0.6328968916259935,1.5846524013381211
human_single,78,m18MXVdrV9,6.0,5.382033751094082,5.5,0.11796624890591811,Accept,1,0.6328968916259935,1.5846524013381211
human_single,78,m18MXVdrV9,6.0,5.382033751094082,5.5,0.11796624890591811,Accept,1,0.6328968916259935,1.5846524013381211
human_single,79,U6ROetm5nW,8.0,6.656562766730434,4.5,2.156562766730434,Reject,0,0.6350101459731652,1.5764815989451126
human_single,79,U6ROetm5nW,6.0,5.386542474784104,4.5,0.886542474784104,Reject,0,0.6350101459731652,1.5764815989451126
human_single,79,U6ROetm5nW,2.0,2.8465018908914432,4.5,1.6534981091085568,Reject,0,0.6350101459731652,1.5764815989451126
human_single,79,U6ROetm5nW,2.0,2.8465018908914432,4.5,1.6534981091085568,Reject,0,0.6350101459731652,1.5764815989451126
human_single,80,QSPKIO3XV8,0.0,1.5842943504489129,3.0,1.4157056495510871,Reject,0,0.6335332428243913,1.5842943504489129
human_single,80,QSPKIO3XV8,4.0,4.118427321746478,3.0,1.118427321746478,Reject,0,0.6335332428243913,1.5842943504489129
human_single,80,QSPKIO3XV8,4.0,4.118427321746478,3.0,1.118427321746478,Reject,0,0.6335332428243913,1.5842943504489129
human_single,80,QSPKIO3XV8,4.0,4.118427321746478,3.0,1.118427321746478,Reject,0,0.6335332428243913,1.5842943504489129
human_single,81,OUQ8kLRK3m,6.0,5.385557356626047,4.0,1.3855573566260473,Reject,0,0.6341401339535517,1.5807165529047371
human_single,81,OUQ8kLRK3m,2.0,2.8489968208118404,4.0,1.1510031791881596,Reject,0,0.6341401339535517,1.5807165529047371
